38516860 | @GENE_HLA_C | HLA-C | 29 | 5 | Gene | gene | HLA-C
31090959 | @GENE_NUAK1 | NUAK1 | 791 | 5 | Gene | gene | NUAK1
31090959 | @GENE_NUAK1 | NUAK1 | 898 | 5 | Gene | gene | NUAK1
31090959 | @GENE_NUAK1 | NUAK1 | 956 | 5 | Gene | gene | NUAK1
31090959 | @GENE_KPNB1 | KPNB1 | 1025 | 5 | Gene | gene | KPNB1
31090959 | @GENE_IPO7 | IPO7 | 1033 | 10 | Gene | gene | importin-7
31090959 | @GENE_IPO7 | IPO7 | 1045 | 4 | Gene | gene | IPO7
31090959 | @GENE_IPO9 | IPO9 | 1056 | 10 | Gene | gene | importin-9
31090959 | @GENE_IPO9 | IPO9 | 1068 | 4 | Gene | gene | IPO9
31090959 | @GENE_NUAK1 | NUAK1 | 1135 | 5 | Gene | gene | NUAK1
31090959 | @CHEMICAL_importazole | importazole | 1199 | 11 | Chemical | chemical | Importazole
31090959 | @GENE_IPO7 | IPO7 | 1239 | 4 | Gene | gene | IPO7
31090959 | @GENE_IPO9 | IPO9 | 1247 | 4 | Gene | gene | IPO9
31090959 | @GENE_NUAK1 | NUAK1 | 1305 | 5 | Gene | gene | NUAK1
31090959 | @GENE_NUAK1 | NUAK1 | 1378 | 5 | Gene | gene | NUAK1
31090959 | @GENE_NUAK1 | NUAK1 | 1493 | 5 | Gene | gene | NUAK1
31090959 | @GENE_NUAK1 | NUAK1 | 1592 | 5 | Gene | gene | NUAK1
31090959 | @DISEASE_Neoplasms | Neoplasms | 1686 | 6 | Disease | disease | cancer
31209109 | @GENE_IGF2BP2 | Igf2bp2 | 27 | 27 | Gene | gene | IGF2 mRNA binding protein-2
31209109 | @GENE_IGF2BP2 | Igf2bp2 | 55 | 4 | Gene | gene | IMP2
31209109 | @CHEMICAL_Fatty_Acids | Fatty Acids | 76 | 10 | Chemical | chemical | fatty acid
31209109 | @CHEMICAL_Triglycerides | Triglycerides | 119 | 12 | Chemical | chemical | triglyceride
31209109 | @GENE_IGF2BP1 | Igf2bp1 | 202 | 9 | Gene | gene | IGF2BP1-3
31209109 | @GENE_IPO13 | Ipo13 | 227 | 6 | Gene | gene | IMP1-3
31209109 | @GENE_IGF2BP2 | Igf2bp2 | 353 | 51 | Gene | gene | insulin-like growth factor 2 mRNA-binding protein 2
31209109 | @GENE_IGF2BP2 | Igf2bp2 | 406 | 7 | Gene | gene | IGF2BP2
31209109 | @GENE_IGF2BP2 | Igf2bp2 | 417 | 4 | Gene | gene | IMP2
31209109 | @DISEASE_Obesity | Obesity | 452 | 7 | Disease | disease | obesity
31209109 | @DISEASE_Fatty_Liver | Fatty Liver | 464 | 11 | Disease | disease | fatty liver
31209109 | @GENE_IGF2BP2 | Igf2bp2 | 533 | 4 | Gene | gene | IMP2
31209109 | @DISEASE_Fatty_Liver | Fatty Liver | 564 | 9 | Disease | disease | steatosis
31209109 | @GENE_IGF2BP2 | Igf2bp2 | 608 | 4 | Gene | gene | IMP2
31209109 | @CHEMICAL_Triglycerides | Triglycerides | 624 | 12 | Chemical | chemical | triglyceride
31209109 | @GENE_ALB | Alb | 681 | 7 | Gene | gene | albumin
31209109 | @GENE_IGF2BP2 | Igf2bp2 | 720 | 4 | Gene | gene | Imp2
31209109 | @GENE_IGF2BP2 | Igf2bp2 | 762 | 4 | Gene | gene | IMP2
31209109 | @GENE_SCARB2 | Scarb2 | 777 | 5 | Gene | gene | LIMP2
31209109 | @GENE_SCARB2 | Scarb2 | 821 | 5 | Gene | gene | LIMP2
31209109 | @CHEMICAL_Triglycerides | Triglycerides | 863 | 12 | Chemical | chemical | triglyceride
31209109 | @GENE_IGF2BP2 | Igf2bp2 | 906 | 4 | Gene | gene | IMP2
31209109 | @GENE_IGF2BP2 | Igf2bp2 | 1006 | 4 | Gene | gene | IMP2
31209109 | @GENE_CPT1A | Cpt1a | 1033 | 33 | Gene | gene | carnitine palmitoyltransferase 1A
31209109 | @GENE_CPT1A | Cpt1a | 1068 | 5 | Gene | gene | CPT1A
31209109 | @GENE_PPARA | Ppara | 1079 | 48 | Gene | gene | peroxisome proliferator-activated receptor alpha
31209109 | @GENE_PPARA | Ppara | 1129 | 9 | Gene | gene | PPARalpha
31209109 | @CHEMICAL_Palmitates | Palmitates | 1254 | 9 | Chemical | chemical | palmitate
31209109 | @GENE_SCARB2 | Scarb2 | 1342 | 5 | Gene | gene | LIMP2
31209109 | @CHEMICAL_Glucose | Glucose | 1377 | 7 | Chemical | chemical | glucose
31209109 | @CHEMICAL_Glucose | Glucose | 1463 | 7 | Chemical | chemical | glucose
31209109 | @CHEMICAL_Triglycerides | Triglycerides | 1481 | 13 | Chemical | chemical | triglycerides
31209109 | @GENE_SCARB2 | Scarb2 | 1498 | 5 | Gene | gene | LIMP2
31209109 | @DISEASE_Chemical_and_Drug_Induced_Liver_Injury | Chemical and Drug Induced Liver Injury | 1559 | 12 | Disease | disease | liver damage
31209109 | @DISEASE_Fatty_Liver | Fatty Liver | 1653 | 11 | Disease | disease | fatty liver
31209109 | @CHEMICAL_Fatty_Acids | Fatty Acids | 1678 | 10 | Chemical | chemical | fatty acid
31209109 | @GENE_IGF2BP2 | Igf2bp2 | 1736 | 4 | Gene | gene | IMP2
31209109 | @GENE_PPARA | Ppara | 1754 | 9 | Gene | gene | PPARalpha
31209109 | @GENE_CPT1A | Cpt1a | 1768 | 5 | Gene | gene | CPT1A
31209109 | @DISEASE_Fatty_Liver | Fatty Liver | 1852 | 11 | Disease | disease | fatty liver
31209109 | @DISEASE_Neoplasms_Adipose_Tissue | Neoplasms Adipose Tissue | 1941 | 9 | Disease | disease | adiposity
31875548 | @DISEASE_Triple_Negative_Breast_Neoplasms | Triple Negative Breast Neoplasms | 77 | 29 | Disease | disease | Triple-Negative Breast Cancer
31875548 | @GENE_MIR551B | MIR551B | 183 | 14 | Gene | gene | microRNA 551b-
31875548 | @GENE_MIR551B | MIR551B | 201 | 8 | Gene | gene | miR551b-
31875548 | @DISEASE_Triple_Negative_Breast_Neoplasms | Triple Negative Breast Neoplasms | 216 | 29 | Disease | disease | triple-negative breast cancer
31875548 | @DISEASE_Triple_Negative_Breast_Neoplasms | Triple Negative Breast Neoplasms | 247 | 4 | Disease | disease | TNBC
31875548 | @GENE_MIR551B | MIR551B | 283 | 7 | Gene | gene | miR551b
31875548 | @GENE_IPO8 | IPO8 | 338 | 10 | Gene | gene | importin-8
31875548 | @GENE_IPO8 | IPO8 | 350 | 4 | Gene | gene | IPO8
31875548 | @GENE_STAT3 | STAT3 | 370 | 5 | Gene | gene | STAT3
31875548 | @GENE_MIR551B | MIR551B | 409 | 7 | Gene | gene | miR551b
31875548 | @GENE_OSMR | OSMR | 447 | 21 | Gene | gene | oncostatin M receptor
31875548 | @GENE_OSMR | OSMR | 470 | 4 | Gene | gene | OSMR
31875548 | @GENE_IL31RA | IL31RA | 480 | 29 | Gene | gene | interleukin-31 receptor-alpha
31875548 | @GENE_IL31RA | IL31RA | 511 | 7 | Gene | gene | IL-31RA
31875548 | @GENE_IL31 | IL31 | 553 | 5 | Gene | gene | IL-31
31875548 | @GENE_STAT3 | STAT3 | 567 | 5 | Gene | gene | STAT3
31875548 | @GENE_MIR551B | MIR551B | 628 | 7 | Gene | gene | miR551b
31875548 | @DISEASE_Neoplasms | Neoplasms | 716 | 6 | Disease | disease | cancer
31875548 | @DISEASE_Triple_Negative_Breast_Neoplasms | Triple Negative Breast Neoplasms | 766 | 4 | Disease | disease | TNBC
31875548 | @GENE_ESR1 | ESR1 | 839 | 17 | Gene | gene | estrogen-receptor
31875548 | @DISEASE_Breast_Neoplasms | Breast Neoplasms | 866 | 13 | Disease | disease | breast cancer
31875548 | @GENE_MIR551B | MIR551B | 912 | 7 | Gene | gene | miR551b
31875548 | @GENE_MIR551B | MIR551B | 930 | 7 | Gene | gene | miR551b
31875548 | @DISEASE_Neoplasms | Neoplasms | 1004 | 5 | Disease | disease | tumor
31875548 | @DISEASE_Breast_Neoplasms | Breast Neoplasms | 1055 | 13 | Disease | disease | breast cancer
33082305 | @GENE_IPO13 | IPO13 | 0 | 11 | Gene | gene | Importin 13
33082305 | @GENE_RFPL3 | RFPL3 | 52 | 5 | Gene | gene | RFPL3
33082305 | @GENE_RFPL3 | RFPL3 | 155 | 5 | Gene | gene | RFPL3
33082305 | @DISEASE_Lung_Neoplasms | Lung Neoplasms | 275 | 11 | Disease | disease | lung cancer
33082305 | @GENE_RFPL3 | RFPL3 | 342 | 5 | Gene | gene | RFPL3
33082305 | @GENE_RFPL3 | RFPL3 | 423 | 5 | Gene | gene | RFPL3
33082305 | @GENE_IPO13 | IPO13 | 461 | 5 | Gene | gene | IPO13
33082305 | @GENE_IPO13 | IPO13 | 532 | 5 | Gene | gene | IPO13
33082305 | @GENE_RFPL3 | RFPL3 | 554 | 5 | Gene | gene | RFPL3
33082305 | @DISEASE_Lung_Neoplasms | Lung Neoplasms | 563 | 11 | Disease | disease | lung cancer
33082305 | @GENE_IPO13 | IPO13 | 603 | 5 | Gene | gene | IPO13
33082305 | @GENE_RFPL3 | RFPL3 | 648 | 5 | Gene | gene | RFPL3
33082305 | @GENE_RFPL3 | RFPL3 | 682 | 5 | Gene | gene | RFPL3
33082305 | @GENE_IPO13 | IPO13 | 761 | 5 | Gene | gene | IPO13
33082305 | @DISEASE_Neoplasms | Neoplasms | 788 | 5 | Disease | disease | tumor
33082305 | @GENE_IPO13 | IPO13 | 904 | 5 | Gene | gene | IPO13
33082305 | @DISEASE_Neoplasms | Neoplasms | 927 | 5 | Disease | disease | tumor
33082305 | @DISEASE_Lung_Neoplasms | Lung Neoplasms | 960 | 11 | Disease | disease | lung cancer
33082305 | @GENE_IPO13 | IPO13 | 1022 | 5 | Gene | gene | IPO13
33082305 | @GENE_RFPL3 | RFPL3 | 1039 | 5 | Gene | gene | RFPL3
33082305 | @GENE_RFPL3 | RFPL3 | 1162 | 5 | Gene | gene | RFPL3
33082305 | @GENE_EGFR | EGFR | 1194 | 4 | Gene | gene | EGFR
33082305 | @GENE_IPO13 | IPO13 | 1252 | 5 | Gene | gene | IPO13
33082305 | @GENE_EGFR | EGFR | 1274 | 4 | Gene | gene | EGFR
33082305 | @CHEMICAL_osimertinib | osimertinib | 1283 | 11 | Chemical | chemical | Osimertinib
33082305 | @GENE_IPO13 | IPO13 | 1309 | 5 | Gene | gene | IPO13
33082305 | @GENE_EGFR | EGFR | 1357 | 4 | Gene | gene | EGFR
33082305 | @GENE_EGFR | EGFR | 1384 | 4 | Gene | gene | EGFR
33082305 | @GENE_IPO13 | IPO13 | 1453 | 5 | Gene | gene | IPO13
33333437 | @GENE_IPO13 | IPO13 | 24 | 11 | Gene | gene | importin 13
33333437 | @GENE_IPO13 | IPO13 | 302 | 5 | Gene | gene | Imp13
33333437 | @GENE_IPO13 | IPO13 | 487 | 5 | Gene | gene | Ipo13
33333437 | @GENE_IPO13 | IPO13 | 727 | 5 | Gene | gene | Ipo13
33333437 | @GENE_POU5F1 | POU5F1 | 797 | 6 | Gene | gene | OCT3/4
33333437 | @GENE_POU5F1 | POU5F1 | 839 | 6 | Gene | gene | OCT3/4
33333437 | @GENE_IPO13 | IPO13 | 868 | 5 | Gene | gene | Ipo13
33333437 | @GENE_TBX1 | TBX1 | 940 | 9 | Gene | gene | Brachyury
33333437 | @GENE_MIXL1 | MIXL1 | 954 | 5 | Gene | gene | Mixl1
33333437 | @GENE_IPO13 | IPO13 | 1056 | 5 | Gene | gene | Imp13
34010605 | @DISEASE_Alcohol_Related_Disorders | Alcohol-Related Disorders | 8 | 30 | Disease | disease | importin-beta-related disorder
34010605 | @DISEASE_Aortic_Aneurysm_Thoracic | Aortic Aneurysm Thoracic | 50 | 24 | Disease | disease | thoracic aortic aneurysm
34010605 | @GENE_IPO8 | IPO8 | 125 | 4 | Gene | gene | IPO8
34010605 | @GENE_IPO8 | IPO8 | 131 | 10 | Gene | gene | Importin 8
34010605 | @GENE_IPO8 | IPO8 | 154 | 4 | Gene | gene | IPO8
34010605 | @GENE_IPO8 | IPO8 | 404 | 10 | Gene | gene | importin 8
34010605 | @GENE_TGFB1 | TGFB1 | 431 | 8 | Gene | gene | TGF-beta
34010605 | @GENE_SMAD1 | SMAD1 | 469 | 7 | Gene | gene | SMAD1-4
34010605 | @GENE_IPO8 | IPO8 | 576 | 4 | Gene | gene | IPO8
34010605 | @DISEASE_Aortic_Aneurysm_Thoracic | Aortic Aneurysm Thoracic | 607 | 24 | Disease | disease | thoracic aortic aneurysm
34010605 | @DISEASE_Aortic_Aneurysm_Thoracic | Aortic Aneurysm Thoracic | 633 | 3 | Disease | disease | TAA
34010605 | @DISEASE_Shprintzen_Golberg_craniosynostosis | Shprintzen Golberg craniosynostosis | 665 | 45 | Disease | disease | Loeys-Dietz and Shprintzen-Goldberg syndromes
34010605 | @DISEASE_Aortic_Aneurysm_Thoracic | Aortic Aneurysm Thoracic | 805 | 3 | Disease | disease | TAA
34010605 | @DISEASE_Developmental_Disabilities | Developmental Disabilities | 810 | 25 | Disease | disease | motor developmental delay
34010605 | @DISEASE_Plagiocephaly_and_X_linked_mental_retardation | Plagiocephaly and X-linked mental retardation | 869 | 32 | Disease | disease | craniofacial dysmorphic features
34010605 | @GENE_IPO8 | Ipo8 | 914 | 4 | Gene | gene | Ipo8
34010605 | @DISEASE_Aortic_Aneurysm_Thoracic | Aortic Aneurysm Thoracic | 954 | 3 | Disease | disease | TAA
34010605 | @GENE_IPO8 | Ipo8 | 1189 | 4 | Gene | gene | Ipo8
34010605 | @GENE_TGFB1 | Tgfb1 | 1367 | 8 | Gene | gene | TGF-beta
34010605 | @GENE_IPO8 | Ipo8 | 1474 | 4 | Gene | gene | Ipo8
34010605 | @GENE_SMAD6 | Smad6 | 1509 | 7 | Gene | gene | Smad6/7
34010605 | @GENE_MMP2 | Mmp2 | 1531 | 4 | Gene | gene | Mmp2
34010605 | @GENE_CCN2 | Ccn2 | 1540 | 4 | Gene | gene | Ccn2
34010605 | @GENE_CCN2 | Ccn2 | 1546 | 4 | Gene | gene | Ctgf
34010605 | @GENE_TGFB1 | Tgfb1 | 1608 | 8 | Gene | gene | TGF-beta
34010605 | @DISEASE_Aortic_Aneurysm_Thoracic | Aortic Aneurysm Thoracic | 1638 | 3 | Disease | disease | TAA
34010605 | @GENE_IPO8 | IPO8 | 1663 | 10 | Gene | gene | importin 8
34010605 | @GENE_TGFB1 | TGFB1 | 1697 | 8 | Gene | gene | TGF-beta
34010605 | @DISEASE_Aortic_Aneurysm_Thoracic | Aortic Aneurysm Thoracic | 1737 | 3 | Disease | disease | TAA
34010605 | @DISEASE_Aortic_Aneurysm_Thoracic | Aortic Aneurysm Thoracic | 1860 | 3 | Disease | disease | TAA
34484236 | @DISEASE_Arthritis_Rheumatoid | Arthritis Rheumatoid | 76 | 20 | Disease | disease | Rheumatoid Arthritis
34484236 | @DISEASE_Arthritis_Rheumatoid | Arthritis Rheumatoid | 137 | 20 | Disease | disease | Rheumatoid arthritis
34484236 | @DISEASE_Arthritis_Rheumatoid | Arthritis Rheumatoid | 159 | 2 | Disease | disease | RA
34484236 | @DISEASE_Autoimmune_Diseases_of_the_Nervous_System | Autoimmune Diseases of the Nervous System | 176 | 28 | Disease | disease | systemic autoimmune disorder
34484236 | @DISEASE_Inflammation | Inflammation | 222 | 12 | Disease | disease | inflammatory
34484236 | @DISEASE_Synovitis | Synovitis | 276 | 9 | Disease | disease | synovitis
34484236 | @DISEASE_Liver_Cirrhosis_Biliary | Liver Cirrhosis Biliary | 290 | 17 | Disease | disease | joint destruction
34484236 | @DISEASE_Arthritis_Rheumatoid | Arthritis Rheumatoid | 329 | 2 | Disease | disease | RA
34484236 | @DISEASE_Arthritis_Rheumatoid | Arthritis Rheumatoid | 410 | 2 | Disease | disease | RA
34484236 | @DISEASE_Arthritis_Rheumatoid | Arthritis Rheumatoid | 637 | 2 | Disease | disease | RA
34484236 | @DISEASE_Arthritis_Rheumatoid | Arthritis Rheumatoid | 1445 | 2 | Disease | disease | RA
34484236 | @GENE_CXCR4 | CXCR4 | 1641 | 5 | Gene | gene | CXCR4
34484236 | @GENE_CCL5 | CCL5 | 1648 | 4 | Gene | gene | CCL5
34484236 | @GENE_CD8A | CD8A | 1654 | 4 | Gene | gene | CD8A
34484236 | @GENE_CD247 | CD247 | 1660 | 5 | Gene | gene | CD247
34484236 | @GENE_GZMA | GZMA | 1671 | 4 | Gene | gene | GZMA
34484236 | @GENE_CCL5 | CCL5 | 1713 | 4 | Gene | gene | CCL5
34484236 | @GENE_CXCR4 | CXCR4 | 1718 | 5 | Gene | gene | CXCR4
34484236 | @GENE_GZMA | GZMA | 1728 | 4 | Gene | gene | GZMA
34484236 | @GENE_CD8A | CD8A | 1733 | 4 | Gene | gene | CD8A
34484236 | @DISEASE_Arthritis_Rheumatoid | Arthritis Rheumatoid | 1787 | 2 | Disease | disease | RA
34484236 | @DISEASE_Arthritis_Rheumatoid | Arthritis Rheumatoid | 1800 | 2 | Disease | disease | RA
34484236 | @GENE_CCL5 | CCL5 | 1934 | 4 | Gene | gene | CCL5
34484236 | @GENE_CXCR4 | CXCR4 | 1986 | 5 | Gene | gene | CXCR4
34484236 | @GENE_CD4 | CD4 | 2040 | 3 | Gene | gene | CD4
34484236 | @GENE_GZMA | GZMA | 2094 | 4 | Gene | gene | GZMA
34484236 | @GENE_CCL5 | CCL5 | 2154 | 4 | Gene | gene | CCL5
34484236 | @GENE_CXCR4 | CXCR4 | 2160 | 5 | Gene | gene | CXCR4
34484236 | @GENE_GZMA | GZMA | 2167 | 4 | Gene | gene | GZMA
34484236 | @GENE_CD8A | CD8A | 2177 | 4 | Gene | gene | CD8A
34484236 | @DISEASE_Arthritis_Rheumatoid | Arthritis Rheumatoid | 2222 | 2 | Disease | disease | RA
34484236 | @GENE_GZMA | GZMA | 2226 | 4 | Gene | gene | GZMA
34484236 | @GENE_CCL5 | CCL5 | 2242 | 4 | Gene | gene | CCL5
34484236 | @GENE_CXCR4 | CXCR4 | 2267 | 5 | Gene | gene | CXCR4
34484236 | @GENE_CD4 | CD4 | 2291 | 3 | Gene | gene | CD4
34484236 | @DISEASE_Arthritis_Rheumatoid | Arthritis Rheumatoid | 2367 | 2 | Disease | disease | RA
34484236 | @GENE_GZMA | GZMA | 2382 | 4 | Gene | gene | GZMA
34484236 | @DISEASE_Arthritis_Rheumatoid | Arthritis Rheumatoid | 2427 | 2 | Disease | disease | RA
34685634 | @GENE_IGF2BP2 | IGF2BP2 | 16 | 4 | Gene | gene | IMP2
34685634 | @GENE_IGF2 | IGF2 | 117 | 58 | Gene | gene | Insulin-like growth factor II mRNA-binding protein (IMP) 2
34685634 | @GENE_IPO13 | IPO13 | 208 | 6 | Gene | gene | IMP1-3
34685634 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 340 | 24 | Disease | disease | hepatocellular carcinoma
34685634 | @GENE_IGF2BP1 | IGF2BP1 | 440 | 4 | Gene | gene | IMP1
34685634 | @GENE_ZBP1 | ZBP1 | 445 | 4 | Gene | gene | ZBP1
34685634 | @GENE_IGF2BP2 | IGF2BP2 | 605 | 4 | Gene | gene | IMP2
34685634 | @GENE_IGF2BP2 | IGF2BP2 | 882 | 4 | Gene | gene | IMP2
34685634 | @GENE_IGF2BP2 | IGF2BP2 | 1020 | 4 | Gene | gene | IMP2
34685634 | @GENE_HCC | HCC | 1111 | 3 | Gene | gene | HCC
34685634 | @CHEMICAL_Inosine_Monophosphate | Inosine Monophosphate | 1193 | 4 | Chemical | chemical | IMPs
34685634 | @GENE_POTEF | POTEF | 1201 | 10 | Gene | gene | beta-actin
35296537 | @DISEASE_HIV_Infections | HIV Infections | 110 | 3 | Disease | disease | HIV
35296537 | @DISEASE_HIV_Infections | HIV Infections | 591 | 3 | Disease | disease | HIV
35296537 | @GENE_CD69 | CD69 | 1029 | 4 | Gene | gene | CD69
35296537 | @GENE_CD69 | CD69 | 1135 | 4 | Gene | gene | CD69
35296537 | @GENE_ITGAE | ITGAE | 1144 | 5 | Gene | gene | CD103
35296537 | @GENE_CD69 | CD69 | 1190 | 4 | Gene | gene | CD69
35296537 | @GENE_ITGAE | ITGAE | 1195 | 5 | Gene | gene | CD103
35296537 | @GENE_CD8A | CD8A | 1220 | 3 | Gene | gene | CD8
35296537 | @GENE_PDCD1 | PDCD1 | 1292 | 3 | Gene | gene | PD1
35296537 | @GENE_CXCR4 | CXCR4 | 1359 | 5 | Gene | gene | CXCR4
35296537 | @DISEASE_Inflammation | Inflammation | 1368 | 12 | Disease | disease | inflammatory
35358193 | @GENE_FOXP3 | FOXP3 | 0 | 5 | Gene | gene | FOXP3
35358193 | @GENE_CXCR4 | CXCR4 | 10 | 5 | Gene | gene | CXCR4
35358193 | @DISEASE_Neoplasms | Neoplasms | 51 | 5 | Disease | disease | tumor
35358193 | @DISEASE_Neoplasms | Neoplasms | 81 | 5 | Disease | disease | tumor
35358193 | @DISEASE_Carcinoma_Squamous_Cell | Carcinoma Squamous Cell | 103 | 36 | Disease | disease | conjunctival squamous cell carcinoma
35358193 | @DISEASE_Carcinoma_Squamous_Cell | Carcinoma Squamous Cell | 158 | 36 | Disease | disease | Conjunctival squamous cell carcinoma
35358193 | @DISEASE_Carcinoma_Squamous_Cell | Carcinoma Squamous Cell | 196 | 3 | Disease | disease | SCC
35358193 | @DISEASE_Neoplasms | Neoplasms | 220 | 24 | Disease | disease | ocular surface neoplasia
35358193 | @DISEASE_Neoplasms | Neoplasms | 350 | 5 | Disease | disease | tumor
35358193 | @DISEASE_Neoplasms | Neoplasms | 385 | 5 | Disease | disease | tumor
35358193 | @DISEASE_Carcinoma_Squamous_Cell | Carcinoma Squamous Cell | 436 | 16 | Disease | disease | conjunctival SCC
35358193 | @DISEASE_Neoplasms | Neoplasms | 454 | 6 | Disease | disease | Cancer
35358193 | @GENE_FOXP3 | FOXP3 | 520 | 5 | Gene | gene | FOXP3
35358193 | @GENE_CD8A | CD8A | 544 | 3 | Gene | gene | CD8
35358193 | @DISEASE_Neoplasms | Neoplasms | 553 | 5 | Disease | disease | tumor
35358193 | @GENE_CXCR4 | CXCR4 | 595 | 5 | Gene | gene | CXCR4
35358193 | @DISEASE_Carcinoma_Squamous_Cell | Carcinoma Squamous Cell | 664 | 16 | Disease | disease | conjunctival SCC
35358193 | @DISEASE_Neoplasms | Neoplasms | 752 | 5 | Disease | disease | tumor
35358193 | @DISEASE_Neoplasms | Neoplasms | 789 | 6 | Disease | disease | cancer
35358193 | @DISEASE_Neoplasms | Neoplasms | 834 | 5 | Disease | disease | tumor
35358193 | @DISEASE_Carcinoma_in_Situ | Carcinoma in Situ | 929 | 17 | Disease | disease | carcinoma in situ
35358193 | @DISEASE_Neoplasms | Neoplasms | 966 | 9 | Disease | disease | carcinoma
35358193 | @GENE_CD274 | CD274 | 1018 | 5 | Gene | gene | PD-L1
35358193 | @GENE_FOXP3 | FOXP3 | 1095 | 5 | Gene | gene | FOXP3
35358193 | @GENE_CD8A | CD8A | 1102 | 3 | Gene | gene | CD8
35358193 | @GENE_CXCR4 | CXCR4 | 1111 | 5 | Gene | gene | CXCR4
35358193 | @DISEASE_Neoplasms | Neoplasms | 1150 | 5 | Disease | disease | tumor
35358193 | @DISEASE_Carcinoma_Squamous_Cell | Carcinoma Squamous Cell | 1183 | 10 | Disease | disease | SCC tumors
35358193 | @GENE_FOXP3 | FOXP3 | 1222 | 5 | Gene | gene | FOXP3
35358193 | @GENE_CD8A | CD8A | 1241 | 3 | Gene | gene | CD8
35358193 | @DISEASE_Neoplasms | Neoplasms | 1248 | 5 | Disease | disease | tumor
35358193 | @DISEASE_Neoplasms | Neoplasms | 1282 | 5 | Disease | disease | tumor
35358193 | @GENE_CXCR4 | CXCR4 | 1408 | 5 | Gene | gene | CXCR4
35358193 | @GENE_FOXP3 | FOXP3 | 1414 | 5 | Gene | gene | FOXP3
35358193 | @GENE_CXCR4 | CXCR4 | 1504 | 5 | Gene | gene | CXCR4
35358193 | @GENE_FOXP3 | FOXP3 | 1510 | 5 | Gene | gene | FOXP3
35358193 | @DISEASE_Hemorrhagic_Fever_American | Hemorrhagic Fever American | 1532 | 8 | Disease | disease | American
35358193 | @DISEASE_Neoplasms | Neoplasms | 1560 | 6 | Disease | disease | Cancer
35358193 | @GENE_FOXP3 | FOXP3 | 1641 | 5 | Gene | gene | FOXP3
35358193 | @GENE_CXCR4 | CXCR4 | 1655 | 5 | Gene | gene | CXCR4
35358193 | @GENE_FOXP3 | FOXP3 | 1661 | 5 | Gene | gene | FOXP3
35358193 | @DISEASE_Neoplasms | Neoplasms | 1723 | 24 | Disease | disease | ocular surface neoplasia
35358193 | @DISEASE_Carcinoma_Squamous_Cell | Carcinoma Squamous Cell | 1759 | 3 | Disease | disease | SCC
35358193 | @DISEASE_Neoplasms | Neoplasms | 1768 | 5 | Disease | disease | tumor
35358193 | @DISEASE_Carcinoma_Squamous_Cell | Carcinoma Squamous Cell | 1794 | 16 | Disease | disease | conjunctival SCC
35741036 | @GENE_IPO13 | Ipo13 | 20 | 5 | Gene | gene | IPO13
35741036 | @GENE_IPO13 | Ipo13 | 245 | 11 | Gene | gene | Importin 13
35741036 | @GENE_IPO13 | Ipo13 | 258 | 5 | Gene | gene | IPO13
35741036 | @GENE_PAX6 | Pax6 | 412 | 4 | Gene | gene | Pax6
35741036 | @GENE_PAX3 | Pax3 | 418 | 4 | Gene | gene | Pax3
35741036 | @GENE_ARX | Arx | 428 | 3 | Gene | gene | ARX
35741036 | @GENE_IPO13 | Ipo13 | 463 | 5 | Gene | gene | IPO13
35741036 | @GENE_IPO13 | Ipo13 | 621 | 5 | Gene | gene | IPO13
35741036 | @GENE_IPO13 | Ipo13 | 658 | 5 | Gene | gene | IPO13
35741036 | @GENE_PAX6 | Pax6 | 829 | 4 | Gene | gene | Pax6
35741036 | @GENE_NES | Nes | 838 | 6 | Gene | gene | Nestin
35741036 | @GENE_IPO13 | Ipo13 | 857 | 5 | Gene | gene | IPO13
35741036 | @GENE_IPO13 | Ipo13 | 953 | 5 | Gene | gene | IPO13
35741036 | @GENE_PAX6 | Pax6 | 972 | 4 | Gene | gene | Pax6
35741036 | @GENE_IPO13 | Ipo13 | 997 | 5 | Gene | gene | IPO13
35741036 | @CHEMICAL_Glutamic_Acid | Glutamic Acid | 1184 | 9 | Chemical | chemical | glutamate
35741036 | @GENE_IPO13 | Ipo13 | 1223 | 5 | Gene | gene | IPO13
35741036 | @GENE_PAX6 | Pax6 | 1318 | 4 | Gene | gene | Pax6
35774848 | @GENE_CXCR4 | CXCR4 | 18 | 5 | Gene | gene | CXCR4
35774848 | @DISEASE_Lymphoma_Large_B_Cell_Diffuse | Lymphoma Large B-Cell Diffuse | 40 | 29 | Disease | disease | Diffuse Large B-Cell Lymphoma
35774848 | @DISEASE_Lymphoma_Large_B_Cell_Diffuse | Lymphoma Large B-Cell Diffuse | 163 | 29 | Disease | disease | Diffuse large B-cell lymphoma
35774848 | @DISEASE_Lymphoma_Large_B_Cell_Diffuse | Lymphoma Large B-Cell Diffuse | 194 | 5 | Disease | disease | DLBCL
35774848 | @DISEASE_Lymphoma | Lymphoma | 220 | 18 | Disease | disease | malignant lymphoma
35774848 | @GENE_CXCR4 | CXCR4 | 420 | 26 | Gene | gene | C-X-C chemokine receptor 4
35774848 | @GENE_CXCR4 | CXCR4 | 448 | 5 | Gene | gene | CXCR4
35774848 | @DISEASE_Hematologic_Neoplasms | Hematologic Neoplasms | 501 | 26 | Disease | disease | hematopoietic malignancies
35774848 | @GENE_CXCR4 | CXCR4 | 595 | 5 | Gene | gene | CXCR4
